row_id,dataset,prompt_id,index,model,score,cost,prompt_tokens,completion_tokens
AIME_51|gpt-5-chat,AIME,AIME_51,51,gpt-5-chat,1,0.000992125,282,1949
AIME_51|Qwen3-8B,AIME,AIME_51,51,Qwen3-8B,1,0.001537637,289,11069
AIME_51|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_51,51,DeepSeek-R1-0528-Qwen3-8B,1,0.0015714,284,14208
AIME_51|deepseek-v3-0324,AIME,AIME_51,51,deepseek-v3-0324,1,0.00216908,260,2391
AIME_51|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_51,51,NVIDIA-Nemotron-Nano-9B-v2,1,0.00221408,276,13769
AIME_51|Intern-S1-mini,AIME,AIME_51,51,Intern-S1-mini,1,0.002699007,351,19469
AIME_51|qwen3-235b-a22b-2507,AIME,AIME_51,51,qwen3-235b-a22b-2507,1,0.00345535,289,4265
AIME_51|intern-s1,AIME,AIME_51,51,intern-s1,1,0.00725058,438,13281
AIME_51|qwen3-235b-a22b-thinking-2507,AIME,AIME_51,51,qwen3-235b-a22b-thinking-2507,1,0.0162906,291,13430
AIME_51|gemini-2.5-flash,AIME,AIME_51,51,gemini-2.5-flash,1,0.0218405,260,8705
AIME_51|deepseek-r1-0528,AIME,AIME_51,51,deepseek-r1-0528,1,0.02922595,260,13533
AIME_51|gpt-5,AIME,AIME_51,51,gpt-5,1,0.03563125,281,3528
AIME_51|gemini-2.5-pro,AIME,AIME_51,51,gemini-2.5-pro,1,0.137975,260,13765
AIME_51|cogito-v1-preview-llama-8B,AIME,AIME_51,51,cogito-v1-preview-llama-8B,0,0,290,535
AIME_51|glm-4-9b-chat,AIME,AIME_51,51,glm-4-9b-chat,0,0,285,1589
AIME_51|GLM-Z1-9B-0414,AIME,AIME_51,51,GLM-Z1-9B-0414,0,0,289,14124
AIME_51|granite-3.3-8b-instruct,AIME,AIME_51,51,granite-3.3-8b-instruct,0,0,337,1213
AIME_51|internlm3-8b-instruct,AIME,AIME_51,51,internlm3-8b-instruct,0,0,278,1653
AIME_51|MiMo-7B-RL-0530,AIME,AIME_51,51,MiMo-7B-RL-0530,0,0,306,2048
AIME_51|OpenThinker3-7B,AIME,AIME_51,51,OpenThinker3-7B,0,0,310,24517
AIME_51|Qwen2.5-Coder-7B-Instruct,AIME,AIME_51,51,Qwen2.5-Coder-7B-Instruct,0,0,310,2022
AIME_51|Llama-3.1-8B-Instruct,AIME,AIME_51,51,Llama-3.1-8B-Instruct,0,2.22E-05,315,876
AIME_51|gemma-2-9b-it,AIME,AIME_51,51,gemma-2-9b-it,0,2.77E-05,269,619
AIME_51|Llama-3.1-8B-UltraMedical,AIME,AIME_51,51,Llama-3.1-8B-UltraMedical,0,3.95E-05,290,1758
AIME_51|Fin-R1,AIME,AIME_51,51,Fin-R1,0,0.0001192,310,1068
AIME_51|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_51,51,DeepSeek-R1-Distill-Qwen-7B,0,0.00110034,286,10889
AIME_51|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_51,51,DeepHermes-3-Llama-3-8B-Preview,0,0.00358128,290,32478
AIME_51|deepseek-v3.1-terminus,AIME,AIME_51,51,deepseek-v3.1-terminus,0,0.00652747,261,6457
AIME_51|kimi-k2-0905,AIME,AIME_51,51,kimi-k2-0905,0,0.0097175,299,4784
AIME_51|claude-sonnet-4,AIME,AIME_51,51,claude-sonnet-4,0,0.023355,325,1492
AIME_51|glm-4.6,AIME,AIME_51,51,glm-4.6,0,0.1443502,285,65536
AIME_52|GLM-Z1-9B-0414,AIME,AIME_52,52,GLM-Z1-9B-0414,1,0,156,7238
AIME_52|MiniCPM4.1-8B,AIME,AIME_52,52,MiniCPM4.1-8B,1,0,168,11739
AIME_52|OpenThinker3-7B,AIME,AIME_52,52,OpenThinker3-7B,1,0,180,11623
AIME_52|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_52,52,Llama-3.1-Nemotron-Nano-8B-v1,1,0.00014197,162,6977
AIME_52|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_52,52,DeepSeek-R1-Distill-Qwen-7B,1,0.00060884,156,6026
AIME_52|gpt-5-chat,AIME,AIME_52,52,gpt-5-chat,1,0.000758375,150,1498
AIME_52|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_52,52,DeepSeek-R1-0528-Qwen3-8B,1,0.00158455,154,14363
AIME_52|Qwen3-8B,AIME,AIME_52,52,Qwen3-8B,1,0.001714833,159,12386
AIME_52|Intern-S1-mini,AIME,AIME_52,52,Intern-S1-mini,1,0.001778827,221,12834
AIME_52|qwen3-235b-a22b-2507,AIME,AIME_52,52,qwen3-235b-a22b-2507,1,0.00243745,159,3017
AIME_52|deepseek-v3-0324,AIME,AIME_52,52,deepseek-v3-0324,1,0.00284307,147,3189
AIME_52|kimi-k2-0905,AIME,AIME_52,52,kimi-k2-0905,1,0.006406,172,3160
AIME_52|intern-s1,AIME,AIME_52,52,intern-s1,1,0.00699066,308,12843
AIME_52|glm-4.6,AIME,AIME_52,52,glm-4.6,1,0.0111594,152,5031
AIME_52|qwen3-235b-a22b-thinking-2507,AIME,AIME_52,52,qwen3-235b-a22b-thinking-2507,1,0.016869,161,13977
AIME_52|claude-sonnet-4,AIME,AIME_52,52,claude-sonnet-4,1,0.020214,163,1315
AIME_52|deepseek-r1-0528,AIME,AIME_52,52,deepseek-r1-0528,1,0.0303541,147,14084
AIME_52|gpt-5,AIME,AIME_52,52,gpt-5,1,0.03195625,149,3177
AIME_52|gemini-2.5-pro,AIME,AIME_52,52,gemini-2.5-pro,1,0.12920375,147,12902
AIME_52|cogito-v1-preview-llama-8B,AIME,AIME_52,52,cogito-v1-preview-llama-8B,0,0,157,574
AIME_52|glm-4-9b-chat,AIME,AIME_52,52,glm-4-9b-chat,0,0,152,538
AIME_52|granite-3.3-8b-instruct,AIME,AIME_52,52,granite-3.3-8b-instruct,0,0,215,1388
AIME_52|internlm3-8b-instruct,AIME,AIME_52,52,internlm3-8b-instruct,0,0,163,1065
AIME_52|MiMo-7B-RL-0530,AIME,AIME_52,52,MiMo-7B-RL-0530,0,0,176,2048
AIME_52|Qwen2.5-Coder-7B-Instruct,AIME,AIME_52,52,Qwen2.5-Coder-7B-Instruct,0,0,180,1028
AIME_52|Llama-3.1-8B-UltraMedical,AIME,AIME_52,52,Llama-3.1-8B-UltraMedical,0,2.08E-05,157,924
AIME_52|gemma-2-9b-it,AIME,AIME_52,52,gemma-2-9b-it,0,2.22E-05,156,531
AIME_52|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_52,52,DeepHermes-3-Llama-3-8B-Preview,0,4.86E-05,157,399
AIME_52|Llama-3.1-8B-Instruct,AIME,AIME_52,52,Llama-3.1-8B-Instruct,0,0.00016293,182,8010
AIME_52|Fin-R1,AIME,AIME_52,52,Fin-R1,0,0.0001954,180,1882
AIME_52|deepseek-v3.1-terminus,AIME,AIME_52,52,deepseek-v3.1-terminus,0,0.00173696,148,1697
AIME_52|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_52,52,NVIDIA-Nemotron-Nano-9B-v2,0,0.00292552,166,18243
AIME_52|gemini-2.5-flash,AIME,AIME_52,52,gemini-2.5-flash,0,0.0056391,147,2238
AIME_53|GLM-Z1-9B-0414,AIME,AIME_53,53,GLM-Z1-9B-0414,1,0,310,8306
AIME_53|OpenThinker3-7B,AIME,AIME_53,53,OpenThinker3-7B,1,0,341,14555
AIME_53|gpt-5-chat,AIME,AIME_53,53,gpt-5-chat,1,0.0014260625,305,2814
AIME_53|Qwen3-8B,AIME,AIME_53,53,Qwen3-8B,1,0.0029713,320,21450
AIME_53|deepseek-v3.1-terminus,AIME,AIME_53,53,deepseek-v3.1-terminus,1,0.00317308,304,3091
AIME_53|Intern-S1-mini,AIME,AIME_53,53,Intern-S1-mini,1,0.003322334,382,23978
AIME_53|qwen3-235b-a22b-2507,AIME,AIME_53,53,qwen3-235b-a22b-2507,1,0.0079616,320,9892
AIME_53|glm-4.6,AIME,AIME_53,53,glm-4.6,1,0.0266386,306,12025
AIME_53|qwen3-235b-a22b-thinking-2507,AIME,AIME_53,53,qwen3-235b-a22b-thinking-2507,1,0.0322428,322,26708
AIME_53|gemini-2.5-flash,AIME,AIME_53,53,gemini-2.5-flash,1,0.0429285,320,17133
AIME_53|gpt-5,AIME,AIME_53,53,gpt-5,1,0.05464,304,5426
AIME_53|deepseek-r1-0528,AIME,AIME_53,53,deepseek-r1-0528,1,0.06249935,303,28999
AIME_53|gemini-2.5-pro,AIME,AIME_53,53,gemini-2.5-pro,1,0.18954,320,18914
AIME_53|cogito-v1-preview-llama-8B,AIME,AIME_53,53,cogito-v1-preview-llama-8B,0,0,311,361
AIME_53|glm-4-9b-chat,AIME,AIME_53,53,glm-4-9b-chat,0,0,306,441
AIME_53|granite-3.3-8b-instruct,AIME,AIME_53,53,granite-3.3-8b-instruct,0,0,400,998
AIME_53|internlm3-8b-instruct,AIME,AIME_53,53,internlm3-8b-instruct,0,0,360,1189
AIME_53|MiMo-7B-RL-0530,AIME,AIME_53,53,MiMo-7B-RL-0530,0,0,337,2048
AIME_53|MiniCPM4.1-8B,AIME,AIME_53,53,MiniCPM4.1-8B,0,0,347,32421
AIME_53|Qwen2.5-Coder-7B-Instruct,AIME,AIME_53,53,Qwen2.5-Coder-7B-Instruct,0,0,341,659
AIME_53|gemma-2-9b-it,AIME,AIME_53,53,gemma-2-9b-it,0,1.84E-05,329,327
AIME_53|Llama-3.1-8B-UltraMedical,AIME,AIME_53,53,Llama-3.1-8B-UltraMedical,0,3.94E-05,311,1737
AIME_53|Llama-3.1-8B-Instruct,AIME,AIME_53,53,Llama-3.1-8B-Instruct,0,4.85E-05,336,2172
AIME_53|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_53,53,DeepHermes-3-Llama-3-8B-Preview,0,5.95E-05,311,456
AIME_53|Fin-R1,AIME,AIME_53,53,Fin-R1,0,0.00013894,341,1253
AIME_53|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_53,53,Llama-3.1-Nemotron-Nano-8B-v1,0,0.00016226,316,7876
AIME_53|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_53,53,DeepSeek-R1-Distill-Qwen-7B,0,0.00161938,317,16067
AIME_53|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_53,53,DeepSeek-R1-0528-Qwen3-8B,0,0.0028128,315,25485
AIME_53|deepseek-v3-0324,AIME,AIME_53,53,deepseek-v3-0324,0,0.00300175,303,3325
AIME_53|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_53,53,NVIDIA-Nemotron-Nano-9B-v2,0,0.00520388,325,32443
AIME_53|kimi-k2-0905,AIME,AIME_53,53,kimi-k2-0905,0,0.009116,328,4476
AIME_53|intern-s1,AIME,AIME_53,53,intern-s1,0,0.00922662,469,16930
AIME_53|claude-sonnet-4,AIME,AIME_53,53,claude-sonnet-4,0,0.025716,342,1646
AIME_54|GLM-Z1-9B-0414,AIME,AIME_54,54,GLM-Z1-9B-0414,1,0,158,6068
AIME_54|MiniCPM4.1-8B,AIME,AIME_54,54,MiniCPM4.1-8B,1,0,171,23137
AIME_54|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_54,54,NVIDIA-Nemotron-Nano-9B-v2,1,0.00097368,162,6045
AIME_54|gpt-5-chat,AIME,AIME_54,54,gpt-5-chat,1,0.0011945625,153,2370
AIME_54|Qwen3-8B,AIME,AIME_54,54,Qwen3-8B,1,0.001673915,157,12090
AIME_54|deepseek-v3-0324,AIME,AIME_54,54,deepseek-v3-0324,1,0.00246932,148,2764
AIME_54|deepseek-v3.1-terminus,AIME,AIME_54,54,deepseek-v3.1-terminus,1,0.00265123,149,2611
AIME_54|Intern-S1-mini,AIME,AIME_54,54,Intern-S1-mini,1,0.003038835,219,21965
AIME_54|gemini-2.5-flash,AIME,AIME_54,54,gemini-2.5-flash,1,0.0037816,147,1495
AIME_54|qwen3-235b-a22b-2507,AIME,AIME_54,54,qwen3-235b-a22b-2507,1,0.00716275,157,8924
AIME_54|intern-s1,AIME,AIME_54,54,intern-s1,1,0.00855144,306,15734
AIME_54|qwen3-235b-a22b-thinking-2507,AIME,AIME_54,54,qwen3-235b-a22b-thinking-2507,1,0.0188754,159,15650
AIME_54|claude-sonnet-4,AIME,AIME_54,54,claude-sonnet-4,1,0.023484,168,1532
AIME_54|glm-4.6,AIME,AIME_54,54,glm-4.6,1,0.023694,154,10728
AIME_54|deepseek-r1-0528,AIME,AIME_54,54,deepseek-r1-0528,1,0.04360935,148,20249
AIME_54|gpt-5,AIME,AIME_54,54,gpt-5,1,0.05215,152,5196
AIME_54|gemini-2.5-pro,AIME,AIME_54,54,gemini-2.5-pro,1,0.11248375,147,11230
AIME_54|cogito-v1-preview-llama-8B,AIME,AIME_54,54,cogito-v1-preview-llama-8B,0,0,159,453
AIME_54|glm-4-9b-chat,AIME,AIME_54,54,glm-4-9b-chat,0,0,154,1578
AIME_54|granite-3.3-8b-instruct,AIME,AIME_54,54,granite-3.3-8b-instruct,0,0,214,1338
AIME_54|internlm3-8b-instruct,AIME,AIME_54,54,internlm3-8b-instruct,0,0,163,2153
AIME_54|MiMo-7B-RL-0530,AIME,AIME_54,54,MiMo-7B-RL-0530,0,0,174,2048
AIME_54|OpenThinker3-7B,AIME,AIME_54,54,OpenThinker3-7B,0,0,178,7439
AIME_54|Qwen2.5-Coder-7B-Instruct,AIME,AIME_54,54,Qwen2.5-Coder-7B-Instruct,0,0,178,1014
AIME_54|gemma-2-9b-it,AIME,AIME_54,54,gemma-2-9b-it,0,2.21E-05,156,527
AIME_54|Llama-3.1-8B-UltraMedical,AIME,AIME_54,54,Llama-3.1-8B-UltraMedical,0,2.77E-05,159,1268
AIME_54|Llama-3.1-8B-Instruct,AIME,AIME_54,54,Llama-3.1-8B-Instruct,0,4.59E-05,184,2159
AIME_54|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_54,54,Llama-3.1-Nemotron-Nano-8B-v1,0,0.00016302,164,8028
AIME_54|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_54,54,DeepHermes-3-Llama-3-8B-Preview,0,0.00023038,159,2051
AIME_54|Fin-R1,AIME,AIME_54,54,Fin-R1,0,0.00080852,178,8014
AIME_54|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_54,54,DeepSeek-R1-Distill-Qwen-7B,0,0.00162916,154,16230
AIME_54|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_54,54,DeepSeek-R1-0528-Qwen3-8B,0,0.00168371,152,15265
AIME_54|kimi-k2-0905,AIME,AIME_54,54,kimi-k2-0905,0,0.006473,174,3193
AIME_55|GLM-Z1-9B-0414,AIME,AIME_55,55,GLM-Z1-9B-0414,1,0,130,6799
AIME_55|MiniCPM4.1-8B,AIME,AIME_55,55,MiniCPM4.1-8B,1,0,140,23052
AIME_55|gpt-5-chat,AIME,AIME_55,55,gpt-5-chat,1,0.0006733125,125,1331
AIME_55|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_55,55,DeepSeek-R1-Distill-Qwen-7B,1,0.00094966,129,9445
AIME_55|deepseek-v3.1-terminus,AIME,AIME_55,55,deepseek-v3.1-terminus,1,0.00120548,124,1172
AIME_55|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_55,55,DeepSeek-R1-0528-Qwen3-8B,1,0.00140466,127,12735
AIME_55|Qwen3-8B,AIME,AIME_55,55,Qwen3-8B,1,0.00165441,132,11955
AIME_55|deepseek-v3-0324,AIME,AIME_55,55,deepseek-v3-0324,1,0.00194299,123,2173
AIME_55|qwen3-235b-a22b-2507,AIME,AIME_55,55,qwen3-235b-a22b-2507,1,0.0068382,132,8523
AIME_55|gemini-2.5-flash,AIME,AIME_55,55,gemini-2.5-flash,1,0.0221719,123,8854
AIME_55|gpt-5,AIME,AIME_55,55,gpt-5,1,0.025305,124,2515
AIME_55|glm-4.6,AIME,AIME_55,55,glm-4.6,1,0.0255362,126,11573
AIME_55|qwen3-235b-a22b-thinking-2507,AIME,AIME_55,55,qwen3-235b-a22b-thinking-2507,1,0.0326952,134,27179
AIME_55|deepseek-r1-0528,AIME,AIME_55,55,deepseek-r1-0528,1,0.04796565,123,22281
AIME_55|gemini-2.5-pro,AIME,AIME_55,55,gemini-2.5-pro,1,0.10657375,123,10642
AIME_55|cogito-v1-preview-llama-8B,AIME,AIME_55,55,cogito-v1-preview-llama-8B,0,0,131,388
AIME_55|glm-4-9b-chat,AIME,AIME_55,55,glm-4-9b-chat,0,0,126,440
AIME_55|granite-3.3-8b-instruct,AIME,AIME_55,55,granite-3.3-8b-instruct,0,0,195,32573
AIME_55|internlm3-8b-instruct,AIME,AIME_55,55,internlm3-8b-instruct,0,0,140,836
AIME_55|MiMo-7B-RL-0530,AIME,AIME_55,55,MiMo-7B-RL-0530,0,0,149,2048
AIME_55|OpenThinker3-7B,AIME,AIME_55,55,OpenThinker3-7B,0,0,153,32615
AIME_55|Qwen2.5-Coder-7B-Instruct,AIME,AIME_55,55,Qwen2.5-Coder-7B-Instruct,0,0,153,680
AIME_55|Llama-3.1-8B-UltraMedical,AIME,AIME_55,55,Llama-3.1-8B-UltraMedical,0,1.09E-05,131,449
AIME_55|gemma-2-9b-it,AIME,AIME_55,55,gemma-2-9b-it,0,1.12E-05,132,238
AIME_55|Llama-3.1-8B-Instruct,AIME,AIME_55,55,Llama-3.1-8B-Instruct,0,1.57E-05,156,669
AIME_55|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_55,55,DeepHermes-3-Llama-3-8B-Preview,0,4.97E-05,131,416
AIME_55|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_55,55,Llama-3.1-Nemotron-Nano-8B-v1,0,0.00016316,136,8056
AIME_55|Fin-R1,AIME,AIME_55,55,Fin-R1,0,0.00027572,153,2696
AIME_55|Intern-S1-mini,AIME,AIME_55,55,Intern-S1-mini,0,0.004502002,194,32574
AIME_55|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_55,55,NVIDIA-Nemotron-Nano-9B-v2,0,0.00522608,140,32628
AIME_55|intern-s1,AIME,AIME_55,55,intern-s1,0,0.00984996,281,18147
AIME_55|claude-sonnet-4,AIME,AIME_55,55,claude-sonnet-4,0,0.016473,136,1071
AIME_55|kimi-k2-0905,AIME,AIME_55,55,kimi-k2-0905,0,0.019156,148,9541
AIME_56|OpenThinker3-7B,AIME,AIME_56,56,OpenThinker3-7B,1,0,141,13711
AIME_56|gpt-5-chat,AIME,AIME_56,56,gpt-5-chat,1,0.0011520625,113,2290
AIME_56|Intern-S1-mini,AIME,AIME_56,56,Intern-S1-mini,1,0.00280294,182,20265
AIME_56|Qwen3-8B,AIME,AIME_56,56,Qwen3-8B,1,0.003001698,120,21721
AIME_56|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_56,56,NVIDIA-Nemotron-Nano-9B-v2,1,0.00303916,127,18963
AIME_56|qwen3-235b-a22b-2507,AIME,AIME_56,56,qwen3-235b-a22b-2507,1,0.0074316,120,9267
AIME_56|kimi-k2-0905,AIME,AIME_56,56,kimi-k2-0905,1,0.013626,136,6779
AIME_56|qwen3-235b-a22b-thinking-2507,AIME,AIME_56,56,qwen3-235b-a22b-thinking-2507,1,0.0282756,122,23502
AIME_56|deepseek-r1-0528,AIME,AIME_56,56,deepseek-r1-0528,1,0.03358045,111,15593
AIME_56|gpt-5,AIME,AIME_56,56,gpt-5,1,0.05107,112,5093
AIME_56|gemini-2.5-pro,AIME,AIME_56,56,gemini-2.5-pro,1,0.15448875,111,15435
AIME_56|cogito-v1-preview-llama-8B,AIME,AIME_56,56,cogito-v1-preview-llama-8B,0,0,119,445
AIME_56|glm-4-9b-chat,AIME,AIME_56,56,glm-4-9b-chat,0,0,114,373
AIME_56|GLM-Z1-9B-0414,AIME,AIME_56,56,GLM-Z1-9B-0414,0,0,118,7664
AIME_56|granite-3.3-8b-instruct,AIME,AIME_56,56,granite-3.3-8b-instruct,0,0,176,1407
AIME_56|internlm3-8b-instruct,AIME,AIME_56,56,internlm3-8b-instruct,0,0,127,839
AIME_56|MiMo-7B-RL-0530,AIME,AIME_56,56,MiMo-7B-RL-0530,0,0,137,2048
AIME_56|MiniCPM4.1-8B,AIME,AIME_56,56,MiniCPM4.1-8B,0,0,127,32641
AIME_56|Qwen2.5-Coder-7B-Instruct,AIME,AIME_56,56,Qwen2.5-Coder-7B-Instruct,0,0,141,305
AIME_56|gemma-2-9b-it,AIME,AIME_56,56,gemma-2-9b-it,0,1.13E-05,120,248
AIME_56|Llama-3.1-8B-Instruct,AIME,AIME_56,56,Llama-3.1-8B-Instruct,0,1.22E-05,144,503
AIME_56|Llama-3.1-8B-UltraMedical,AIME,AIME_56,56,Llama-3.1-8B-UltraMedical,0,1.99E-05,119,905
AIME_56|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_56,56,DeepHermes-3-Llama-3-8B-Preview,0,3.20E-05,119,258
AIME_56|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_56,56,Llama-3.1-Nemotron-Nano-8B-v1,0,0.00016322,124,8068
AIME_56|Fin-R1,AIME,AIME_56,56,Fin-R1,0,0.00023604,141,2304
AIME_56|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_56,56,DeepSeek-R1-0528-Qwen3-8B,0,0.00101732,115,9217
AIME_56|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_56,56,DeepSeek-R1-Distill-Qwen-7B,0,0.00128638,117,12817
AIME_56|deepseek-v3.1-terminus,AIME,AIME_56,56,deepseek-v3.1-terminus,0,0.00200924,112,1979
AIME_56|deepseek-v3-0324,AIME,AIME_56,56,deepseek-v3-0324,0,0.00358383,111,4041
AIME_56|intern-s1,AIME,AIME_56,56,intern-s1,0,0.0091107,269,16782
AIME_56|claude-sonnet-4,AIME,AIME_56,56,claude-sonnet-4,0,0.01902,125,1243
AIME_56|glm-4.6,AIME,AIME_56,56,glm-4.6,0,0.1442476,114,65536
AIME_56|gemini-2.5-flash,AIME,AIME_56,56,gemini-2.5-flash,0,0.1638908,111,65543
AIME_57|GLM-Z1-9B-0414,AIME,AIME_57,57,GLM-Z1-9B-0414,1,0,279,9197
AIME_57|MiniCPM4.1-8B,AIME,AIME_57,57,MiniCPM4.1-8B,1,0,302,22663
AIME_57|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_57,57,DeepSeek-R1-Distill-Qwen-7B,1,0.00088016,284,8688
AIME_57|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_57,57,DeepSeek-R1-0528-Qwen3-8B,1,0.00131977,282,11921
AIME_57|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_57,57,NVIDIA-Nemotron-Nano-9B-v2,1,0.00141944,286,8800
AIME_57|Qwen3-8B,AIME,AIME_57,57,Qwen3-8B,1,0.001430341,287,10292
AIME_57|gpt-5-chat,AIME,AIME_57,57,gpt-5-chat,1,0.0018956875,275,3757
AIME_57|deepseek-v3.1-terminus,AIME,AIME_57,57,deepseek-v3.1-terminus,1,0.00249528,264,2424
AIME_57|deepseek-v3-0324,AIME,AIME_57,57,deepseek-v3-0324,1,0.00260191,263,2882
AIME_57|qwen3-235b-a22b-2507,AIME,AIME_57,57,qwen3-235b-a22b-2507,1,0.00356545,287,4403
AIME_57|Intern-S1-mini,AIME,AIME_57,57,Intern-S1-mini,1,0.004169879,349,30128
AIME_57|gemini-2.5-flash,AIME,AIME_57,57,gemini-2.5-flash,1,0.0056522,274,2228
AIME_57|kimi-k2-0905,AIME,AIME_57,57,kimi-k2-0905,1,0.008308,288,4082
AIME_57|glm-4.6,AIME,AIME_57,57,glm-4.6,1,0.0173998,275,7834
AIME_57|qwen3-235b-a22b-thinking-2507,AIME,AIME_57,57,qwen3-235b-a22b-thinking-2507,1,0.0182022,289,15024
AIME_57|deepseek-r1-0528,AIME,AIME_57,57,deepseek-r1-0528,1,0.03485185,263,16149
AIME_57|gpt-5,AIME,AIME_57,57,gpt-5,1,0.0351725,274,3483
AIME_57|gemini-2.5-pro,AIME,AIME_57,57,gemini-2.5-pro,1,0.1808725,274,18053
AIME_57|cogito-v1-preview-llama-8B,AIME,AIME_57,57,cogito-v1-preview-llama-8B,0,0,280,491
AIME_57|glm-4-9b-chat,AIME,AIME_57,57,glm-4-9b-chat,0,0,275,32493
AIME_57|granite-3.3-8b-instruct,AIME,AIME_57,57,granite-3.3-8b-instruct,0,0,347,1978
AIME_57|internlm3-8b-instruct,AIME,AIME_57,57,internlm3-8b-instruct,0,0,287,1664
AIME_57|MiMo-7B-RL-0530,AIME,AIME_57,57,MiMo-7B-RL-0530,0,0,304,2048
AIME_57|OpenThinker3-7B,AIME,AIME_57,57,OpenThinker3-7B,0,0,308,29588
AIME_57|Qwen2.5-Coder-7B-Instruct,AIME,AIME_57,57,Qwen2.5-Coder-7B-Instruct,0,0,308,1160
AIME_57|gemma-2-9b-it,AIME,AIME_57,57,gemma-2-9b-it,0,2.77E-05,283,611
AIME_57|Llama-3.1-8B-UltraMedical,AIME,AIME_57,57,Llama-3.1-8B-UltraMedical,0,3.96E-05,280,1768
AIME_57|Llama-3.1-8B-Instruct,AIME,AIME_57,57,Llama-3.1-8B-Instruct,0,0.000162315,305,7887
AIME_57|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_57,57,Llama-3.1-Nemotron-Nano-8B-v1,0,0.000162415,285,7907
AIME_57|Fin-R1,AIME,AIME_57,57,Fin-R1,0,0.00019232,308,1800
AIME_57|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_57,57,DeepHermes-3-Llama-3-8B-Preview,0,0.00358208,280,32488
AIME_57|intern-s1,AIME,AIME_57,57,intern-s1,0,0.01061982,436,19521
AIME_57|claude-sonnet-4,AIME,AIME_57,57,claude-sonnet-4,0,0.02544,305,1635
AIME_58|Intern-S1-mini,AIME,AIME_58,58,Intern-S1-mini,1,0.003714433,257,26851
AIME_58|glm-4.6,AIME,AIME_58,58,glm-4.6,1,0.063355,186,28747
AIME_58|gpt-5,AIME,AIME_58,58,gpt-5,1,0.19841,184,19818
AIME_58|gemini-2.5-pro,AIME,AIME_58,58,gemini-2.5-pro,1,0.316265,188,31603
AIME_58|cogito-v1-preview-llama-8B,AIME,AIME_58,58,cogito-v1-preview-llama-8B,0,0,191,529
AIME_58|gemini-2.5-flash,AIME,AIME_58,58,gemini-2.5-flash,0,0,0,0
AIME_58|glm-4-9b-chat,AIME,AIME_58,58,glm-4-9b-chat,0,0,186,501
AIME_58|GLM-Z1-9B-0414,AIME,AIME_58,58,GLM-Z1-9B-0414,0,0,190,23045
AIME_58|granite-3.3-8b-instruct,AIME,AIME_58,58,granite-3.3-8b-instruct,0,0,254,1300
AIME_58|internlm3-8b-instruct,AIME,AIME_58,58,internlm3-8b-instruct,0,0,201,2193
AIME_58|MiMo-7B-RL-0530,AIME,AIME_58,58,MiMo-7B-RL-0530,0,0,212,2048
AIME_58|MiniCPM4.1-8B,AIME,AIME_58,58,MiniCPM4.1-8B,0,0,212,32556
AIME_58|OpenThinker3-7B,AIME,AIME_58,58,OpenThinker3-7B,0,0,216,32552
AIME_58|Qwen2.5-Coder-7B-Instruct,AIME,AIME_58,58,Qwen2.5-Coder-7B-Instruct,0,0,216,1502
AIME_58|qwen3-235b-a22b-thinking-2507,AIME,AIME_58,58,qwen3-235b-a22b-thinking-2507,0,0,0,0
AIME_58|gemma-2-9b-it,AIME,AIME_58,58,gemma-2-9b-it,0,2.63E-05,197,621
AIME_58|Llama-3.1-8B-UltraMedical,AIME,AIME_58,58,Llama-3.1-8B-UltraMedical,0,4.00E-05,191,1857
